word	pos	year	freq	total_nmeanings	ncrosses	nmeanings
ˈastrion	n	1398	2	1	0	1
auˈrigo	n	1398	2	1	0	1
bleariness	n	1398	2	1	0	1
bleating	n	1398	3	1	0	1
Boreas	n	1398	4	1	0	1
branchiaebranchia	n	1398	3	1	0	1
brawniness	n	1398	2	2	1	1
ˈbulling1	n	1398	3	1	0	1
ˈbunching	n	1398	4	1	0	1
calˈvariacalˈvarium	n	1398	4	1	0	1
calving	n	1398	3	1	0	1
carduus	n	1398	2	1	0	1
carex	n	1398	2	1	0	1
ˈcart-ˌhorse	n	1398	3	1	0	1
castock	n	1398	2	1	0	1
castoreum	n	1398	3	1	0	1
catoblepas	n	1398	2	1	0	1
cerastes	n	1398	3	1	0	1
chafing	n	1398	3	1	0	1
chirurgery	n	1398	2	1	0	1
cicuta	n	1398	2	1	0	1
clawing	n	1398	3	2	1	1
colon1	n	1398	5	1	0	1
colophony	n	1398	3	1	0	1
coloquintida	n	1398	2	1	0	1
colure	n	1398	3	1	0	1
compaction1	n	1398	5	1	0	1
compendiousness	n	1398	2	1	0	1
comˈpounding	n	1398	3	1	0	1
comˈpressing	n	1398	3	1	0	1
congealing	n	1398	2	2	1	1
conˈtrariousness	n	1398	2	1	0	1
coriander	n	1398	4	3	2	1
coˈrruptibleness	n	1398	2	1	0	1
coughing	n	1398	4	1	0	1
crepusculum	n	1398	2	1	0	1
dead-nettle	n	1398	3	1	0	1
deafness	n	1398	5	1	0	1
deliciousness	n	1398	3	3	2	1
ˈdenting	n	1398	2	3	2	1
diatessaron	n	1398	3	3	2	1
diˈssolving	n	1398	4	1	0	1
diving	n	1398	4	1	0	1
drying	n	1398	4	1	0	1
duck's egg	n	1398	1	1	0	1
duodenum	n	1398	5	1	0	1
dysury	n	1398	2	1	0	1
eˈchites	n	1398	2	2	1	1
ephah	n	1398	3	1	0	1
erysipelas	n	1398	4	1	0	1
escheator	n	1398	3	1	0	1
Euphorbia	n	1398	4	1	0	1
eurus	n	1398	2	1	0	1
ˈevil-ˈdoer	n	1398	4	1	0	1
ˈevil-ˈdoing	n	1398	4	1	0	1
ˈfasting-day	n	1398	3	1	0	1
foaling	n	1398	3	1	0	1
fragility	n	1398	5	2	1	1
freezing	n	1398	4	1	0	1
freshness	n	1398	5	1	0	1
gall3	n	1398	4	1	0	1
gizzern	n	1398	1	1	0	1
ˈgoose-grease	n	1398	3	1	0	1
graffing	n	1398	2	1	0	1
gyps	n	1398	2	1	0	1
hairiness	n	1398	3	1	0	1
heating	n	1398	6	1	0	1
hircocervus	n	1398	2	1	0	1
holy fire	n	1398	3	1	0	1
horribleness	n	1398	2	2	1	1
hud1	n	1398	4	1	0	1
Hyades	n	1398	2	1	0	1
hydria	n	1398	3	1	0	1
hyposarca	n	1398	2	1	0	1
ilium	n	1398	4	3	2	1
impetigo	n	1398	4	1	0	1
impugnation	n	1398	2	2	1	1
ˈindicum	n	1398	3	1	0	1
indrawing	n	1398	3	1	0	1
juger	n	1398	3	1	0	1
kneading	n	1398	3	1	0	1
lapis lazulilapis-lazuli	n	1398	4	1	0	1
laxation	n	1398	3	1	0	1
lentiscus	n	1398	3	1	0	1
lienteria	n	1398	2	1	0	1
packsaddle	n	1398	3	2	1	1
ploughbote	n	1398	2	1	0	1
rebeller	n	1398	2	1	0	1
recoverance	n	1398	2	2	1	1
repleading	n	1398	2	1	0	1
ˈsalt-pit	n	1398	2	1	0	1
saphena	n	1398	2	1	0	1
sarment	n	1398	2	1	0	1
ˈship-craft	n	1398	2	1	0	1
ˈship-ˌtimber	n	1398	3	1	0	1
siping	n	1398	2	1	0	1
ˈskibbet	n	1398	1	1	0	1
ˈskippet1	n	1398	2	1	0	1
sluggardness	n	1398	1	1	0	1
stewing	n	1398	3	1	0	1
stibium	n	1398	2	1	0	1
stooping	n	1398	3	1	0	1
streaming	n	1398	4	1	0	1
strutting1	n	1398	2	3	2	1
Taurus	n	1398	3	2	1	1
ˈthrashing-floorˈthreshing-floor	n	1398	4	1	0	1
thus	n	1398	4	2	1	1
toadstool	n	1398	4	1	0	1
trapping1	n	1398	4	1	0	1
trapping2	n	1398	4	1	0	1
twining	n	1398	3	1	0	1
tympanites	n	1398	2	1	0	1
ˈunctuousness	n	1398	3	1	0	1
unˈfeelingness	n	1398	2	1	0	1
water-furrowing	n	1398	2	1	0	1
wax taper	n	1398	3	2	1	1
whetting	n	1398	2	1	0	1
wind-egg	n	1398	2	1	0	1
ˈwriting-pen	n	1398	3	1	0	1
bearward	n	1399	2	2	1	1
bragging	n	1399	4	1	0	1
cartful	n	1399	2	1	0	1
handsaw	n	1399	3	1	0	1
lea4	n	1399	3	1	0	1
plain tile	n	1399	3	1	0	1
quarrier1	n	1399	3	1	0	1
quay	n	1399	5	1	0	1
rood loft	n	1399	3	1	0	1
severy	n	1399	2	1	0	1
sewer3	n	1399	3	1	0	1
shruff1	n	1399	2	1	0	1
spinal	n	1399	3	2	1	1
strutter	n	1399	2	1	0	1
tew-iron	n	1399	1	1	0	1
arrayment	n	1400	2	1	0	1
brandreth	n	1400	2	3	2	1
ˈeyling	n	1400	1	3	2	1
mainfaire	n	1400	1	1	0	1
onstead	n	1400	2	2	1	1
overlordship	n	1400	4	1	0	1
pitching2	n	1400	3	1	0	1
plaiting	n	1400	3	1	0	1
popeler	n	1400	2	1	0	1
puncheon2	n	1400	2	1	0	1
remeid	n	1400	2	2	1	1
blood iron	n	1401	2	2	1	1
confounder	n	1401	4	1	0	1
pounding1	n	1401	3	2	1	1
quintal	n	1401	4	1	0	1
reeking1	n	1401	2	1	0	1
terrarterrer	n	1401	2	1	0	1
barker2	n	1402	3	2	1	1
founder2	n	1402	5	1	0	1
prompting	n	1402	4	1	0	1
sneck-drawer	n	1402	2	1	0	1
gipser	n	1403	2	1	0	1
walker's earth	n	1403	1	1	0	1
hewing	n	1404	2	1	0	1
pattle	n	1404	2	1	0	1
plane2	n	1404	4	2	1	1
rape6	n	1404	3	1	0	1
ˈspinning-wheel	n	1404	4	1	0	1
stanchion	n	1404	4	2	1	1
ˈthwart-saw	n	1404	1	1	0	1
whittle2	n	1404	2	1	0	1
winnow-cloth	n	1404	1	1	0	1
axle2	n	1405	5	3	2	1
paxboard	n	1405	1	1	0	1
pickage	n	1405	2	1	0	1
point-maker	n	1405	2	1	0	1
procedendo	n	1405	2	1	0	1
punition	n	1405	3	1	0	1
seam4	n	1406	3	1	0	1
ˈtallow-ˌchandler	n	1406	3	1	0	1
wire2	n	1406	3	1	0	1
chip-axe	n	1407	2	1	0	1
kiver	n	1407	2	1	0	1
chemis	n	1408	2	1	0	1
dicer	n	1408	3	1	0	1
fruiterer	n	1408	3	2	1	1
ragler	n	1408	1	1	0	1
ˈsaw pit	n	1408	3	1	0	1
tawing	n	1408	2	2	1	1
handgun	n	1409	4	1	0	1
manservant	n	1409	4	1	0	1
ˈsword-blade	n	1409	3	1	0	1
close-stool	n	1410	3	1	0	1
head court	n	1410	2	1	0	1
Chief Justice	n	1411	5	1	0	1
gross3	n	1411	3	1	0	1
kibble1	n	1411	2	1	0	1
queyock	n	1411	1	1	0	1
rerebrace	n	1411	2	1	0	1
revestry	n	1412	2	2	1	1
ribanding	n	1412	1	1	0	1
ride1	n	1412	4	1	0	1
talion1	n	1412	3	1	0	1
tuss	n	1412	2	1	0	1
White Friar	n	1412	3	2	1	1
blemishing	n	1413	2	1	0	1
chamber-deacon	n	1413	2	2	1	1
conserving	n	1413	3	1	0	1
conspirator	n	1413	5	1	0	1
debater	n	1413	4	2	1	1
forfeiter	n	1413	2	1	0	1
fowling	n	1413	3	1	0	1
gladsomeness	n	1413	2	1	0	1
ˈtaxing	n	1413	3	1	0	1
balas	n	1414	3	1	0	1
coal-heugh	n	1414	2	1	0	1
hog cote	n	1414	1	1	0	1
ˈlandˌholder	n	1414	4	1	0	1
Lollardry	n	1414	2	1	0	1
Lord Mayor	n	1414	4	2	1	1
sheepcote	n	1414	2	1	0	1
usurper	n	1414	4	2	1	1
huke	n	1415	2	1	0	1
pickling2	n	1415	3	1	0	1
pottinger	n	1415	2	1	0	1
quayside	n	1415	4	1	0	1
saddlecloth	n	1415	3	1	0	1
sharpling	n	1415	1	2	1	1
ˈtile-maker	n	1415	3	1	0	1
unˈfaith	n	1415	3	1	0	1
cog-wheel	n	1416	4	1	0	1
godwit	n	1416	3	2	1	1
manus Christi	n	1416	2	1	0	1
pathing1	n	1416	2	1	0	1
prayer bell	n	1416	2	1	0	1
ree1	n	1416	3	1	0	1
ˈspaning	n	1416	2	1	0	1
deemster	n	1417	2	2	1	1
grilse	n	1417	3	1	0	1
marline	n	1417	3	1	0	1
purloining	n	1417	3	1	0	1
ush	n	1417	2	4	3	1
goodlordship	n	1418	1	1	0	1
ridge-band	n	1418	1	1	0	1
shove-net	n	1418	2	1	0	1
ˈwax-ˌchandler	n	1418	2	1	0	1
hardwareman	n	1419	2	1	0	1
lormery	n	1419	1	1	0	1
prison-house	n	1419	4	1	0	1
rumney	n	1419	2	2	1	1
scout3	n	1419	4	1	0	1
Armagnac1	n	1420	4	1	0	1
fire screen	n	1420	3	2	1	1
fore-yard1	n	1420	2	1	0	1
orlop1	n	1420	3	1	0	1
pankin	n	1420	2	2	1	1
pendicle	n	1420	2	2	1	1
pitch kettle	n	1420	2	1	0	1
rape oil	n	1420	3	1	0	1
ratification	n	1420	5	1	0	1
summer-hutch	n	1420	1	1	0	1
ˈthacker	n	1420	2	1	0	1
viduity	n	1420	2	1	0	1
black-a-lyre	n	1421	1	1	0	1
Caen-stone	n	1421	2	1	0	1
handwriting	n	1421	5	2	1	1
ˈinˌtaker	n	1421	2	2	1	1
penny-prick	n	1421	2	1	0	1
ˈscalding-house	n	1421	2	1	0	1
boatful	n	1422	2	1	0	1
doyen	n	1422	4	2	1	1
heritance	n	1422	3	1	0	1
High Kirk	n	1422	2	1	0	1
hosting	n	1422	3	1	0	1
Keys	n	1422	3	1	0	1
pausation	n	1422	2	1	0	1
poiser	n	1422	2	3	2	1
pumice	n	1422	4	2	1	1
pump box	n	1422	2	1	0	1
statute merchant	n	1422	2	1	0	1
sticker1	n	1422	3	2	1	1
suffumigation	n	1422	2	1	0	1
unˈsavouriness	n	1422	2	2	1	1
water cart	n	1422	3	1	0	1
water pump	n	1422	4	2	1	1
ˈwool-fell	n	1422	2	1	0	1
disavail	n	1423	2	1	0	1
docken	n	1423	2	1	0	1
Justice of the Peace	n	1423	4	1	0	1
onset1	n	1423	4	1	0	1
scolder1	n	1423	2	1	0	1
silk throwster	n	1423	2	1	0	1
throwster	n	1423	2	3	2	1
white-liming	n	1423	2	1	0	1
arresting	n	1424	4	1	0	1
bustian	n	1424	2	1	0	1
cunnigar	n	1424	1	1	0	1
dinmont	n	1424	2	1	0	1
ganger1	n	1424	3	2	1	1
hostelar	n	1424	1	1	0	1
Justice Clerk	n	1424	3	1	0	1
plankage	n	1424	2	1	0	1
pointment	n	1424	3	1	0	1
thigger	n	1424	2	1	0	1
wappens(c)hawing	n	1424	1	1	0	1
bailierybailiary	n	1425	2	1	0	1
dowset1	n	1425	2	1	0	1
kilp	n	1425	2	1	0	1
market cross	n	1425	3	1	0	1
permission	n	1425	6	2	1	1
plenarty	n	1425	2	2	1	1
praemunire facias	n	1425	2	1	0	1
safekeeping	n	1425	4	1	0	1
redressing1	n	1426	3	1	0	1
statute of the staple	n	1426	2	2	1	1
tormentress	n	1426	2	1	0	1
truantry	n	1426	2	2	1	1
wincing1	n	1426	3	1	0	1
compearance	n	1427	2	2	1	1
grocer	n	1427	5	2	1	1
house rent	n	1427	4	1	0	1
King of Arms	n	1427	3	1	0	1
loch1	n	1427	4	1	0	1
pollack1	n	1427	3	2	1	1
poor2	n	1427	4	1	0	1
quietus est	n	1427	2	2	1	1
unlading	n	1427	2	1	0	1
bay window	n	1428	4	1	0	1
blackcock	n	1428	3	1	0	1
cartage	n	1428	3	1	0	1
Compter	n	1428	3	1	0	1
fustigation	n	1428	2	1	0	1
relish1	n	1428	3	2	1	1
coneygarth	n	1429	2	1	0	1
green of lyre	n	1429	1	1	0	1
pact	n	1429	5	1	0	1
rehearse	n	1429	3	2	1	1
repassage	n	1429	2	2	1	1
soliciting	n	1429	4	1	0	1
trowman	n	1429	2	1	0	1
vent1	n	1429	4	2	1	1
appraising	n	1430	3	1	0	1
cherisher	n	1430	3	1	0	1
cleanliness	n	1430	5	1	0	1
contagiosity	n	1430	2	1	0	1
corrodycorody	n	1430	3	1	0	1
efficacity	n	1430	3	1	0	1
incredulity	n	1430	4	3	2	1
leg splint	n	1430	2	2	1	1
overway	n	1430	2	2	1	1
triumphator	n	1430	3	1	0	1
unˈgrace	n	1430	2	1	0	1
unˈsureness	n	1430	3	2	1	1
achieving	n	1431	4	1	0	1
acquitment	n	1431	2	1	0	1
Low Sunday	n	1431	2	1	0	1
repealing	n	1431	4	1	0	1
repressing1	n	1431	3	1	0	1
ˈsword-bearer	n	1431	3	1	0	1
ˈunderˌsheriff	n	1431	3	1	0	1
aˈttorney2	n	1432	3	2	1	1
ˈbyrlawman	n	1432	1	1	0	1
decan	n	1432	3	3	2	1
dict1	n	1432	3	1	0	1
ˈedifying	n	1432	3	2	1	1
jakes	n	1432	3	2	1	1
outdweller	n	1432	2	1	0	1
partner2	n	1432	3	1	0	1
reboiling	n	1432	2	2	1	1
shave-hook	n	1432	2	1	0	1
tourn	n	1432	3	1	0	1
bringing	n	1433	4	1	0	1
bushel2	n	1433	3	1	0	1
church reeve	n	1433	1	1	0	1
co-executor	n	1433	3	1	0	1
comptroller	n	1433	4	3	2	1
customing	n	1433	2	1	0	1
elisor	n	1433	2	2	1	1
conservacy	n	1434	2	1	0	1
disputer	n	1434	3	1	0	1
gaudy	n	1434	3	5	4	1
hulling	n	1434	3	1	0	1
pucelle	n	1434	3	2	1	1
rath1	n	1434	4	1	0	1
ˈsalt-ˌcellar	n	1434	3	1	0	1
ˈtapestry-work	n	1434	3	1	0	1
Warden-court	n	1434	1	1	0	1
foretaste	n	1435	4	1	0	1
gainsayer	n	1435	3	1	0	1
heartliness	n	1435	2	1	0	1
irksomeness	n	1435	3	2	1	1
longer1	n	1435	4	1	0	1
plateman	n	1435	1	2	1	1
quarter day	n	1435	3	1	0	1
transˈforming	n	1435	4	1	0	1
unˈbeing	n	1435	2	1	0	1
unˈcouthness	n	1435	3	1	0	1
ˈwhale-oil	n	1435	4	1	0	1
diaˈgrydium	n	1436	2	1	0	1
discouraging	n	1436	4	1	0	1
good-son	n	1436	4	1	0	1
hindrance	n	1436	5	2	1	1
resisting	n	1436	4	1	0	1
retaking	n	1436	3	1	0	1
strenuity	n	1436	2	1	0	1
superplusage	n	1436	2	1	0	1
supplying1	n	1436	4	1	0	1
tagging	n	1436	4	1	0	1
unanimity	n	1436	5	1	0	1
arris	n	1437	3	1	0	1
discomforting	n	1437	2	1	0	1
finer1	n	1437	3	1	0	1
ˈfold-ˌdike	n	1437	1	1	0	1
allocate	n	1438	4	1	0	1
padlock	n	1438	4	1	0	1
ˈweigh-house	n	1438	2	1	0	1
young person	n	1438	6	1	0	1
affeering	n	1439	2	1	0	1
due process	n	1439	5	1	0	1
porkery	n	1439	1	2	1	1
provoker	n	1439	3	1	0	1
purlin	n	1439	4	1	0	1
sundriness	n	1439	1	2	1	1
terre-tenant	n	1439	2	1	0	1
acker1	n	1440	2	2	1	1
aggrieving	n	1440	2	1	0	1
aleberry	n	1440	2	1	0	1
alkekengi	n	1440	2	1	0	1
almonry	n	1440	3	2	1	1
almswoman	n	1440	3	2	1	1
alphin	n	1440	2	2	1	1
appealing	n	1440	4	1	0	1
babbling2	n	1440	3	1	0	1
base3	n	1440	4	1	0	1
bowet	n	1440	2	1	0	1
ˈcaddow1	n	1440	2	1	0	1
crimple	n	1440	2	1	0	1
culm2	n	1440	3	1	0	1
dough trough	n	1440	2	1	0	1
downgate	n	1440	1	1	0	1
fist2	n	1440	3	3	2	1
fur3	n	1440	4	1	0	1
hipping1	n	1440	2	4	3	1
housewifery	n	1440	3	2	1	1
licker	n	1440	3	1	0	1
lifehood	n	1440	2	1	0	1
lordliness	n	1440	3	2	1	1
lowing3	n	1440	2	1	0	1
mallender	n	1440	2	1	0	1
malt-worm	n	1440	2	3	2	1
martagon	n	1440	3	3	2	1
martinet1	n	1440	3	2	1	1
Maundy Thursday	n	1440	3	1	0	1
mawther	n	1440	2	1	0	1
opposing	n	1440	4	2	1	1
oversetter	n	1440	1	1	0	1
paction	n	1440	2	2	1	1
parboiling	n	1440	2	1	0	1
parliament house	n	1440	3	1	0	1
pausing	n	1440	3	1	0	1
pellet2	n	1440	4	2	1	1
pilcrow	n	1440	2	1	0	1
plasterer	n	1440	4	2	1	1
plough-start	n	1440	1	1	0	1
pose2	n	1440	4	1	0	1
pranking1	n	1440	2	1	0	1
prizing	n	1440	3	2	1	1
prowling	n	1440	3	1	0	1
quashing	n	1440	2	1	0	1
quintain1	n	1440	3	2	1	1
ramming1	n	1440	3	1	0	1
rendles	n	1440	1	1	0	1
ruffe	n	1440	3	3	2	1
rullion1	n	1440	2	1	0	1
schoolfellow	n	1440	4	1	0	1
sister-in-law	n	1440	5	1	0	1
stepbrother	n	1440	4	1	0	1
whitster	n	1440	2	2	1	1
artation	n	1441	2	1	0	1
faggoter	n	1441	1	1	0	1
back-gate	n	1442	4	1	0	1
fraughtage	n	1442	2	3	2	1
manrent	n	1442	3	2	1	1
out-taking	n	1442	3	1	0	1
palm cross	n	1442	2	2	1	1
petty custom	n	1442	2	1	0	1
pigeon house	n	1442	3	1	0	1
quarryman	n	1442	3	1	0	1
Welshwoman	n	1442	2	1	0	1
pout net	n	1443	1	1	0	1
provosty	n	1443	2	1	0	1
relievement	n	1443	2	1	0	1
remuster	n	1443	2	1	0	1
ribaudequin	n	1443	2	1	0	1
well-willer	n	1443	2	2	1	1
plank board	n	1444	2	1	0	1
pluries capias	n	1444	2	1	0	1
prenticeship	n	1444	2	2	1	1
scavage	n	1444	2	3	2	1
ˈsmoke-farthing	n	1444	2	1	0	1
subscribing	n	1444	2	1	0	1
venire facias	n	1444	2	2	1	1
water house	n	1444	2	2	1	1
withdraw	n	1444	4	1	0	1
altarist	n	1445	2	2	1	1
batement	n	1445	2	1	0	1
household stuff	n	1445	3	1	0	1
mashloch	n	1445	1	1	0	1
masterhood	n	1445	2	1	0	1
patching1	n	1445	3	3	2	1
rejoice	n	1445	4	1	0	1
scire facias	n	1445	3	1	0	1
sonlaw	n	1445	1	1	0	1
stubbing	n	1445	2	1	0	1
subtenant	n	1445	4	1	0	1
unˈfreeman	n	1445	2	1	0	1
bigg	n	1446	3	1	0	1
chambellan	n	1446	2	1	0	1
cot-towncottown	n	1446	1	1	0	1
residenter	n	1446	2	2	1	1
spet1	n	1446	2	1	0	1
submissioner	n	1446	1	1	0	1
absenting	n	1447	2	1	0	1
assession	n	1447	2	2	1	1
buck-shot	n	1447	4	2	1	1
changeableness	n	1447	3	1	0	1
ˈcharitableness	n	1447	3	1	0	1
ˈcoronership	n	1447	2	1	0	1
curch	n	1447	2	1	0	1
daying2	n	1447	2	1	0	1
disceptation	n	1447	2	1	0	1
filacerfilazer	n	1447	2	1	0	1
imˈpossibleness	n	1447	2	1	0	1
incantator	n	1447	2	1	0	1
inquination	n	1447	2	1	0	1
malediction	n	1447	4	2	1	1
maliciousness	n	1447	3	1	0	1
passionary	n	1447	2	1	0	1
pompousness	n	1447	3	1	0	1
portiforium	n	1447	2	1	0	1
putt1	n	1447	4	1	0	1
solemnization	n	1447	3	1	0	1
ˈunder-ˌtreasurer	n	1447	2	1	0	1
church ale	n	1448	3	1	0	1
discussing	n	1448	4	1	0	1
handbow	n	1448	2	1	0	1
hardhewer	n	1448	2	1	0	1
propine	n	1448	2	2	1	1
rowing2	n	1448	2	1	0	1
buttal	n	1449	1	2	1	1
coynyecoignye	n	1449	1	1	0	1
disaccord	n	1449	3	1	0	1
farmhold	n	1449	2	1	0	1
Hansard1	n	1449	4	1	0	1
market town	n	1449	4	1	0	1
pewing1	n	1449	2	1	0	1
plat4	n	1449	3	1	0	1
retainment	n	1449	3	1	0	1
saintess	n	1449	2	1	0	1
sorner	n	1449	2	1	0	1
verd	n	1449	3	4	3	1
awarding	n	1450	4	1	0	1
chamberlainship	n	1450	2	1	0	1
embracery	n	1450	2	1	0	1
goer-between	n	1450	1	1	0	1
Highlandman	n	1450	2	1	0	1
imˈpoverishing	n	1450	3	1	0	1
portership1	n	1450	2	1	0	1
recompensing	n	1450	2	1	0	1
sergeantshipserjeantship	n	1450	2	1	0	1
woman servant	n	1450	3	1	0	1
cross aisle	n	1451	3	1	0	1
replevy	n	1451	2	2	1	1
setter-forth	n	1451	2	1	0	1
taintortaintour	n	1451	2	2	1	1
tarry	n	1451	3	2	1	1
girnel	n	1452	2	1	0	1
haggard1	n	1452	3	1	0	1
knot2	n	1452	4	1	0	1
manumission	n	1452	4	2	1	1
ˈtallow ˈcandle	n	1452	3	1	0	1
toll2	n	1452	4	1	0	1
Lord Lieutenant	n	1453	4	2	1	1
ruinosity	n	1453	1	1	0	1
show-board	n	1453	2	2	1	1
stancher1	n	1453	2	1	0	1
fishgarth	n	1454	2	1	0	1
marriage money	n	1454	2	2	1	1
pit-saw	n	1454	2	1	0	1
rapport	n	1454	5	2	1	1
marshman	n	1455	2	1	0	1
parkership	n	1455	2	1	0	1
ˈsea-ˌfisher	n	1455	2	2	1	1
wafery	n	1455	2	2	1	1
Act of Parliament	n	1456	5	1	0	1
inˈfeftment	n	1456	2	1	0	1
pearance	n	1456	3	1	0	1
abetter	n	1457	3	1	0	1
fletcher	n	1457	3	2	1	1
golf	n	1457	5	1	0	1
hognel	n	1457	1	1	0	1
lowage	n	1457	2	1	0	1
resign	n	1457	3	1	0	1
throughgate	n	1457	1	1	0	1
church window	n	1458	3	1	0	1
co-feoffee	n	1458	2	1	0	1
ˈlaw-borrow	n	1458	2	1	0	1
regal2	n	1458	3	1	0	1
bicker1	n	1459	2	1	0	1
document	n	1459	6	4	3	1
employing	n	1459	4	1	0	1
garde-bras	n	1459	2	1	0	1
graip	n	1459	2	2	1	1
magister	n	1459	4	1	0	1
pot-clip	n	1459	1	1	0	1
red land2	n	1459	2	1	0	1
riding hood	n	1459	2	2	1	1
rifle1	n	1459	4	2	1	1
sile2	n	1459	2	1	0	1
sparring2	n	1459	3	1	0	1
ˈtruckle-bed	n	1459	3	1	0	1
almsfolk	n	1460	2	2	1	1
clasping	n	1460	3	1	0	1
enfeoffment	n	1460	3	1	0	1
graveship	n	1460	2	1	0	1
haut-pas	n	1460	2	1	0	1
lingellingle2	n	1460	2	3	2	1
pickery	n	1460	2	1	0	1
pickshaft	n	1460	1	1	0	1
body corporate	n	1461	4	1	0	1
court roll	n	1461	3	1	0	1
eviction	n	1461	5	7	6	1
excuser	n	1461	3	2	1	1
staddling	n	1461	1	2	1	1
storming	n	1461	4	1	0	1
towardness	n	1461	2	4	3	1
parishioner	n	1462	5	1	0	1
poinding	n	1462	2	1	0	1
seventh-day	n	1462	4	2	1	1
ˈbullion3	n	1463	3	3	2	1
committing	n	1463	3	1	0	1
coxswaincockswain	n	1463	4	1	0	1
ˈcramp-ˌring	n	1463	2	2	1	1
dripping-pan	n	1463	3	1	0	1
fag1	n	1463	1	2	1	1
ˌfee-ˈsimple	n	1463	4	1	0	1
grindle1	n	1463	2	1	0	1
head-place	n	1463	2	2	1	1
inition	n	1463	3	1	0	1
Jesse1	n	1463	3	1	0	1
overdrawing	n	1463	2	1	0	1
poddinger	n	1463	1	1	0	1
succade	n	1463	2	1	0	1
text-writer	n	1463	3	2	1	1
ˈtilt-boat	n	1463	2	1	0	1
white wire	n	1463	3	1	0	1
administerer	n	1464	2	1	0	1
bow-case	n	1464	3	1	0	1
constableship	n	1464	2	1	0	1
fishmonger	n	1464	4	1	0	1
glover1	n	1464	3	2	1	1
ˈhorse-hire	n	1464	2	1	0	1
marquisship	n	1464	1	1	0	1
paler	n	1464	4	1	0	1
pink1	n	1464	3	1	0	1
rangership	n	1464	2	1	0	1
Welsh bill	n	1464	2	1	0	1
administratrice	n	1465	2	1	0	1
bargeman	n	1465	3	1	0	1
bay-salt	n	1465	2	1	0	1
botching2	n	1465	2	1	0	1
brickmaker	n	1465	3	1	0	1
captainess	n	1465	2	2	1	1
ˈchamfrainˈchamfron	n	1465	2	1	0	1
descender1	n	1465	3	1	0	1
ˈdye-house	n	1465	3	1	0	1
habeas corpus	n	1465	5	1	0	1
hammer-cloth	n	1465	2	1	0	1
hinderland	n	1465	2	2	1	1
hoggler	n	1465	1	1	0	1
mandatary	n	1465	3	2	1	1
overgiving	n	1465	2	1	0	1
ox-harrow	n	1465	1	1	0	1
pluries	n	1465	2	1	0	1
street door	n	1465	3	1	0	1
theavethaive	n	1465	2	1	0	1
train3	n	1465	3	1	0	1
train oil	n	1465	3	1	0	1
water measure	n	1465	2	1	0	1
ˈbeefingbeefin	n	1466	2	1	0	1
ˈcrane-line	n	1466	2	2	1	1
gunwalegunnel	n	1466	4	1	0	1
lierne	n	1466	3	1	0	1
mainsail	n	1466	4	1	0	1
producing	n	1466	4	1	0	1
row barge	n	1466	2	1	0	1
tick2	n	1466	4	1	0	1
tillettillot1	n	1466	2	2	1	1
warrandice	n	1466	2	2	1	1
wharfing	n	1466	2	2	1	1
affeerer	n	1467	2	1	0	1
capias	n	1467	3	1	0	1
despoiler	n	1467	3	1	0	1
detinue	n	1467	3	1	0	1
distringas	n	1467	2	1	0	1
drink-silverdrink-siller	n	1467	2	1	0	1
empanelling	n	1467	2	1	0	1
emption	n	1467	4	2	1	1
enrolling	n	1467	2	1	0	1
hardware woman	n	1467	1	1	0	1
ˈhorse-bread	n	1467	2	1	0	1
lieuˈtenantship	n	1467	2	1	0	1
paume	n	1467	3	1	0	1
porringer	n	1467	3	2	1	1
rowth1	n	1467	2	2	1	1
scrab1	n	1467	2	1	0	1
tinfoil	n	1467	4	1	0	1
treasure-trove	n	1467	4	1	0	1
ˈtucking-mill	n	1467	2	1	0	1
administering	n	1468	4	1	0	1
peevishness	n	1468	3	3	2	1
podder1	n	1468	2	1	0	1
poll money	n	1468	2	1	0	1
protestator	n	1468	2	1	0	1
hengehange1	n	1469	4	1	0	1
quicking2	n	1469	2	1	0	1
reckon-crook	n	1469	1	1	0	1
sticking piece	n	1469	2	1	0	1
Tower pound	n	1469	2	1	0	1
butt8	n	1470	2	2	1	1
centrecenter2	n	1470	4	2	1	1
hemming2	n	1470	3	1	0	1
incoronation	n	1470	2	1	0	1
keb1	n	1470	2	1	0	1
obtaining	n	1470	4	1	0	1
prestance	n	1470	2	1	0	1
raddling1	n	1470	2	2	1	1
repleving	n	1470	2	1	0	1
scoffer1	n	1470	4	2	1	1
stair-foot	n	1470	2	1	0	1
table diamond	n	1470	2	1	0	1
athanor	n	1471	2	1	0	1
campshedcampshot	n	1471	2	1	0	1
combustibility	n	1471	3	1	0	1
dredge1	n	1471	4	1	0	1
exalter	n	1471	2	1	0	1
ferˈmenting	n	1471	3	1	0	1
hypericum	n	1471	3	2	1	1
jubilist	n	1471	1	2	1	1
levigation	n	1471	2	1	0	1
pink2	n	1471	3	1	0	1
readeption	n	1471	2	1	0	1
rigging stone	n	1471	1	2	1	1
subcollector	n	1471	2	1	0	1
tinct	n	1471	3	2	1	1
vaccary	n	1471	2	1	0	1
widdie	n	1471	2	2	1	1
austringer	n	1472	2	1	0	1
heirloom	n	1472	4	1	0	1
ˈhuckmuck	n	1472	1	1	0	1
massicot	n	1472	2	1	0	1
rent seck	n	1472	2	1	0	1
repacking	n	1472	3	1	0	1
ˈunder-ˌsteward	n	1472	2	1	0	1
wawsper	n	1472	1	1	0	1
winter corn	n	1472	2	1	0	1
